104N08679,104+08679,104P08679,104-08678,104-08677,104N08677,104N08678,104P08678,104P08677,104+08678,104-09013,104-09012,104N09013,104P09013,104+09013,104+09014,104+09017,104+09018,104P09018,104N09018,104-09017,104-09016,104-04542,104N04542,104-04541,104N04541,104-04540,104-04539,104P04539,104+04540,104+04541,104P04541,104+04542,104P04542,104+04543,104P04441,104+04442,104P04442,104+04443,104P04443,104+11466,104P11466,104+04444,104P04444,104+04445,104P04445,104N04445,104-04444,104N04444,104-11466,104N11466,104-04443,104N04443,104-04442,104N04442,104-04441,104N04441,104P06223,104+06676,104P06676,104+06224,104+06225,104+06226,104+06227,104+06228,104+06229,104+06230,104-06229,104-06228,104-06227,104-06226,104-06225,104-06224,104-06676,104N06676,104-06223,104N06223,104+04735,104P04735,104+04736,104P04736,104+04737,104P04737,104+04738,104+04739,104+04740,104P04740,104+04741,104P04741,104+04742,104P04742,104+06678,104P06678,104+06679,104+06680,104+06681,104-06680,104-06679,104-06678,104N06678,104-04742,104N04742,104-04741,104N04741,104-04740,104N04740,104-04739,104-04738,104-04737,104N04737,104-04736,104N04736,104-04735,104N04735,104-04734,104P11600,104P12720,104P11598,104P11610,104P11608,104P11612,104P11606,104P11618,104P11604,104P11602,104P11630,104P11628,104P11626,104P11624,104P11616,104P11614,104P11620,104P11622
0.00462962962962965,0.06816326530612249,0.0,0.0,0.0,0.0,0.0,0.04751037344398357,0.0904059040590407,0.08528225806451617,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.10407407407407399,0.0,0.0,0.1206666666666667,0.368421052631579,0.11016949152542366,0.1151685393258427,0.10256410256410264,0.07522829395564568,0.07494512386328,0.14480359472387294,0.08743423538644868,0.07997673404100614,0.08574934805951828,0.0468115942028986,0.07617964752700401,0.0756302521008404,0.06444318824194462,0.0421407501053519,0.05027855153203342,0.05555555555555558,0.04166666666666663,0.07380281690140833,0.044047099869166995,0.0,0.0,0.0,0.0,0.012833168805528095,0.10855629877369011,0.07691218130311606,0.03256867742849068,0.037746478873239564,0.08806818181818188,0.10724637681159421,0.11830985915492953,0.10422535211267603,0.10661609776654024,0.07898035938152947,0.10276008492569011,0.0,0.11870008262186726,0.09450261780104707,0.025341130604288442,0.0,0.0,0.0,0.0,0.0,0.0,0.047826086956521796,0.0082938388625593,0.0,0.039999999999999925,0.020444444444444487,0.0,0.05842105263157893,0.09102564102564092,0.0,0.0,0.10526315789473684,0.13661757237176242,0.05405405405405406,0.3916863805339642,0.22580645161290325,0.0,0.0,0.0,0.0,0.0,0.0,0.07416666666666671,0.04315789473684217,0.178468899521531,0.0,0.0,0.0,0.023809523809523836,0.10117538603364828,0.022222222222222254,0.19047619047619047,0.12132477188239266,0.0,0.0,0.2857142857142858,0.29268292682926833,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.0,0.0,0.0,0.0,0.04528763769889843,0.0,0.24086845466155815,0.060493827160493896,0.11917808219178083,0.07276595744680858,0.0670689655172414,0.0,0.0,0.1556291390728476,0.0,0.11654135338345872,0.09090909090909094,0.0,0.0,0.0,0.0016597510373445035,0.012903225806451535,0.03173575129533679,0.014049790485580527,0.0
0.07638888888888895,0.06632653061224492,0.07227272727272727,0.0,0.0,0.0,0.0,0.0599585062240664,0.07749077490774914,0.07258064516129037,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.1333333333333333,0.368421052631579,0.10451977401129942,0.1179775280898877,0.09985754985754991,0.08102623568633127,0.060050172467858265,0.11813306276271907,0.016074179577362124,0.0,0.08881730326737225,0.06956521739130428,0.07902217168845938,0.0756302521008404,0.0672696438665914,0.09285011939879195,0.09498607242339818,0.08930555555555564,0.08138888888888884,0.09605633802816893,0.06701555458642239,0.0,0.0,0.0,0.0,0.004371738823861215,0.1329431438127091,0.08300283286118981,0.011753044463324813,0.01704225352112665,0.06377840909090926,0.07579710144927532,0.10422535211267603,0.10704225352112673,0.10942548110689698,0.07535868505362875,0.04161358811040361,0.0357142857142857,0.1795648581657946,0.13089005235602091,0.01977165135059855,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434778,0.0,0.0,0.022222222222222254,0.0,0.0,0.02631578947368418,0.07692307692307687,0.0,0.0,0.21052631578947367,0.23819197562214323,0.05405405405405406,0.3916863805339642,0.22580645161290325,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.21483253588516737,0.0,0.0,0.0,0.023809523809523836,0.10117538603364828,0.0444444444444444,0.23809523809523814,0.12132477188239266,0.0,0.0,0.117857142857143,0.19512195121951215,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.0,0.0,0.0,0.05405405405405406,0.14320685434516522,0.0,0.13665389527458494,0.058641975308642014,0.10502283105022814,0.06382978723404253,0.16017241379310343,0.14219858156028353,0.019148936170212738,0.1822847682119204,0.011282051282051175,0.07293233082706774,0.0488142292490118,0.0,0.0,0.0,0.029460580912863077,0.039677419354838706,0.04468911917098439,0.055952674389943335,0.0
0.16666666666666674,0.09408163265306124,0.13636363636363635,0.0,0.0,0.0,0.0,0.05809128630705407,0.0,0.0,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.1333333333333333,0.368421052631579,0.08785310734463281,0.1151685393258427,0.0883190883190883,0.060878388172198705,0.0,0.08972314828235972,0.0,0.0,0.07961343764381035,0.06101449275362314,0.07120523024445713,0.08431372549019622,0.07871678914641045,0.033993538418317204,0.07339832869080776,0.06208333333333327,0.06791666666666663,0.06760563380281681,0.032998982410234245,0.08783113755489447,0.11334417023791932,0.07246376811594202,0.06601886253215206,0.0,0.15328874024526207,0.08583569405099134,0.0,0.0,0.002982954545454608,0.040724637681159415,0.03422535211267619,0.025774647887323865,0.0283747717376035,0.03245577378464981,0.0099079971691437,0.0357142857142857,0.2564031947122005,0.09057591623036654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434778,0.0,0.0,0.022222222222222254,0.0,0.0,0.02631578947368418,0.07692307692307687,0.0,0.0,0.21052631578947367,0.23819197562214323,0.14,0.19972963839134839,0.04580645161290331,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.2583732057416267,0.0,0.0,0.0,0.0,0.007835906890988786,0.1333333333333333,0.23809523809523814,0.0,0.0,0.0,0.0,0.10073170731707326,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.0,0.0,0.0,0.05405405405405406,0.14320685434516522,0.0,0.02937420178799488,0.08292181069958848,0.1095890410958904,0.0,0.16017241379310343,0.14219858156028353,0.0648936170212765,0.10480132450331114,0.02564102564102566,0.0,0.0,0.0,0.0,0.0,0.004149377593361092,0.032258064516129004,0.04468911917098439,0.11264481143702243,0.0
0.17638888888888893,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.1333333333333333,0.368421052631579,0.0621468926553671,0.09367977528089888,0.08860398860398866,0.06943035222496008,0.0,0.09552109001304532,0.0,0.0,0.05568338702254938,0.02420289855072466,0.04917566799317785,0.10378151260504209,0.09553420011305824,0.01671583087512285,0.04247910863509741,0.04194444444444434,0.05111111111111122,0.051830985915493066,0.08736734990550954,0.10752231194220152,0.11334417023791932,0.07246376811594202,0.09974278365247213,0.0,0.12486064659977714,0.10481586402266274,0.02024922118380068,0.03408450704225352,0.0427556818181819,0.0608695652173914,0.09309859154929578,0.05591549295774645,0.0,0.015183173143891948,0.0,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0714285714285714,0.0,0.09112095082731286,0.0,0.02456521739130435,0.0,0.0,0.022222222222222254,0.0,0.0,0.02631578947368418,0.07692307692307687,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.14657894736842103,0.2583732057416267,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.23809523809523814,0.0,0.0,0.0,0.0,0.05414634146341457,0.0724775891665077,0.0,0.0,0.0,0.029963354171157586,0.0,0.0,0.0,0.05405405405405406,0.14320685434516522,0.0,0.02937420178799488,0.0,0.1095890410958904,0.0,0.017241379310344862,0.0,0.0,0.0,0.05128205128205132,0.0,0.0,0.0,0.0,0.0,0.017219917012448294,0.057096774193548416,0.04468911917098439,0.11757456248459464,0.0
0.20833333333333337,0.0485714285714286,0.40795454545454546,0.08866666666666667,0.07593307593307597,0.0,0.08407560286769511,0.0,0.0,0.0,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.1333333333333333,0.368421052631579,0.06793785310734468,0.05351123595505625,0.06552706552706566,0.07537324249891286,0.06820319849482603,0.11001594433975936,0.03293317443246191,0.008433910135233313,0.048933885565270674,0.0,0.0,0.04103641456582641,0.054691916336913615,0.031605562579013924,0.02827298050139282,0.0,0.0,0.0,0.06381741532199448,0.10752231194220152,0.11940298507462688,0.10724637681159421,0.128322377822235,0.08334508531941898,0.12207357859531776,0.11345609065155793,0.03709997167941104,0.04225352112676062,0.048295454545454586,0.07246376811594202,0.10704225352112673,0.10704225352112673,0.11504424778761058,0.15336397826995407,0.13106864826610054,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0714285714285714,0.0,0.09112095082731286,0.0,0.0,0.03033175355450235,0.0,0.046666666666666745,0.03555555555555556,0.0,0.02631578947368418,0.07692307692307687,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13791666666666658,0.2894736842105263,0.23708133971291856,0.0,0.0,0.0,0.0,0.020511638626411588,0.0868888888888888,0.1735714285714286,0.05373436971949985,0.0,0.0,0.0,0.07317073170731703,0.21800495899294292,0.16666666666666663,0.0625,0.0,0.0,0.09924999999999995,0.0,0.0,0.02972972972972976,0.12117503059975532,0.0,0.045721583652618136,0.0,0.13767123287671224,0.0,0.15275862068965518,0.12198581560283672,0.05042553191489352,0.0,0.1992307692307692,0.0,0.0,0.0,0.0,0.0,0.06639004149377603,0.12645161290322582,0.04468911917098439,0.1372935666748829,0.0835555555555555
0.21296296296296302,0.14795918367346939,0.3556818181818181,0.34577777777777774,0.4298584298584298,0.08599999999999997,0.4416684770801651,0.0,0.0,0.0,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.1333333333333333,0.368421052631579,0.08502824858757052,0.07219101123595506,0.0715099715099714,0.07580808812871431,0.07870805895264976,0.1303087403971589,0.06694183646774965,0.0638359749890941,0.04003681546249427,0.0,0.0,0.0056022408963586345,0.010740531373657491,0.10099733108582665,0.02242339832869078,0.0,0.0,0.0,0.06963221398459085,0.10752231194220152,0.1609280331018177,0.12463768115942031,0.11689054015432987,0.16034409815258777,0.09894091415830553,0.11983002832861178,0.06301331067686211,0.06802816901408448,0.07428977272727277,0.08710144927536234,0.09014084507042264,0.057605633802816913,0.11504424778761058,0.13915587129126628,0.12809624911535744,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0714285714285714,0.0,0.09112095082731286,0.0,0.0,0.0,0.024390243902439046,0.1333333333333333,0.01911111111111108,0.05243243243243234,0.12315789473684213,0.07692307692307687,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894736842105263,0.13875598086124397,0.0,0.0,0.0,0.0,0.1820696012906199,0.11111111111111116,0.19047619047619047,0.05373436971949985,0.0,0.0,0.0,0.07804878048780495,0.2260156399008202,0.16666666666666663,0.0625,0.019545454545454533,0.0,0.22499999999999998,0.0,0.0,0.0,0.020807833537331732,0.0,0.0,0.08333333333333337,0.12853881278538803,0.0,0.11189655172413793,0.06329787234042539,0.0,0.0,0.11589743589743595,0.006015037593984918,0.06343873517786558,0.0,0.0,0.12285714285714278,0.06639004149377603,0.14516129032258063,0.04468911917098439,0.1372935666748829,0.3766666666666667
0.21296296296296302,0.0,0.0,0.15555555555555556,0.20634920634920628,0.24444444444444446,0.1527264827286553,0.0,0.0,0.012096774193548376,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.07600000000000007,0.368421052631579,0.08531073446327675,0.101123595505618,0.0883190883190883,0.07232932309030282,0.04374412041392284,0.06073343962893174,0.07580734238293141,0.083902864621201,0.06749501457278717,0.06376811594202902,0.040363843092666385,0.04103641456582641,0.019502543810062334,0.07318443601629432,0.07813370473537606,0.0,0.0011111111111110628,0.0,0.06381741532199448,0.10752231194220152,0.2020097532141274,0.12492753623188402,0.07559302657902267,0.18206176843886612,0.06716833890746943,0.048158640226628746,0.0031152647975077885,0.00845070422535199,0.019886363636363757,0.02898550724637683,0.05633802816901412,0.11323943661971825,0.11560612445568197,0.11714723499094581,0.13092710544939856,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0,0.0,0.02470286646469344,0.0,0.02456521739130435,0.0,0.0,0.1333333333333333,0.0,0.10810810810810811,0.4473684210526315,0.07692307692307687,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894736842105263,0.13875598086124397,0.0,0.0,0.0,0.0,0.1242221710071445,0.11111111111111116,0.19047619047619047,0.09564041906049336,0.125,0.0,0.02602040816326534,0.10073170731707326,0.2561510585542628,0.16666666666666663,0.0625,0.09090909090909094,0.0,0.26825,0.0,0.0,0.0,0.020807833537331732,0.0,0.0,0.0,0.1095890410958904,0.04255319148936165,0.017241379310344862,0.0,0.0,0.021357615894039617,0.0,0.0,0.0513833992094862,0.1428571428571429,0.0,0.09523809523809523,0.06639004149377603,0.14516129032258063,0.04468911917098439,0.1372935666748829,0.1333333333333333
0.00462962962962965,0.0,0.0,0.03555555555555556,0.043543543543543395,0.0,0.019117966543558573,0.0,0.0,0.012096774193548376,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.033333333333333326,0.368421052631579,0.05451977401129948,0.101123595505618,0.0883190883190883,0.07232932309030282,0.027908435246158714,0.07247427163357001,0.08757957154899254,0.08099461974698263,0.0736309249884951,0.07246376811594202,0.10176236498010227,0.13501400560224097,0.08239118145845103,0.07852226436297238,0.0807799442896936,0.0,0.008611111111111125,0.0,0.0,0.0,0.0,0.0028985507246377384,0.0,0.1551262163305599,0.03386287625418072,0.06246458923512743,0.029170206740300242,0.0,0.0002840909090910948,0.0005797101449276365,0.028732394366197234,0.1005633802816901,0.10155920775389793,0.0938849421925061,0.10445859872611463,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434778,0.06729857819905216,0.0,0.0,0.0,0.09864864864864864,0.43763157894736837,0.12461538461538457,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0041860465116279055,0.0,0.040611353711790366,0.08458333333333334,0.19394736842105265,0.013875598086124374,0.03384841795437821,0.0,0.0,0.0,0.1242221710071445,0.11111111111111116,0.19047619047619047,0.12132477188239266,0.30000000000000004,0.08156249999999998,0.08163265306122458,0.044390243902439064,0.13389280946023274,0.0,0.0,0.0486363636363637,0.0,0.09999999999999998,0.0,0.0,0.0,0.020807833537331732,0.0,0.0,0.0,0.1095890410958904,0.04255319148936165,0.017241379310344862,0.0,0.0,0.039735099337748214,0.0,0.0,0.0513833992094862,0.0,0.022880720180044944,0.0,0.049792531120332106,0.07209677419354832,0.04468911917098439,0.014049790485580527,0.029777777777777903
0.00462962962962965,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.12863070539419097,0.13899138991389914,0.13306451612903225,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.020666666666666722,0.368421052631579,0.11016949152542366,0.12682584269662922,0.10569800569800569,0.07232932309030282,0.027908435246158714,0.08682417741701687,0.08191146120977799,0.06674421986331236,0.06427366160454051,0.05811594202898562,0.0849914724275157,0.17815126050420171,0.1011871113623517,0.1038067144261835,0.08356545961002781,0.04444444444444451,0.06944444444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.026935552108306227,0.0,0.0390934844192633,0.0709430756159729,0.0,0.0,0.0,0.0,0.03169014084507038,0.013344570866694827,0.025630310628221298,0.043312101910828016,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434778,0.07582938388625604,0.0,0.0,0.0,0.027027027027026973,0.3918421052631579,0.02564102564102566,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.16279069767441856,0.02941176470588236,0.14847161572052392,0.1875,0.13157894736842102,0.0,0.3745401030169242,0.6375862068965517,0.297023626879411,0.0,0.1242221710071445,0.0,0.056428571428571384,0.0,0.132,0.03843750000000001,0.034438775510204134,0.07317073170731703,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.0,0.0,0.0,0.02972972972972976,0.12117503059975532,0.0,0.10600255427841632,0.13580246913580252,0.1095890410958904,0.08510638297872342,0.017241379310344862,0.0,0.0,0.039735099337748214,0.0,0.06015037593984962,0.031620553359683834,0.0,0.07651912978244557,0.0,0.045643153526971014,0.016129032258064502,0.04468911917098439,0.014049790485580527,0.0
0.00462962962962965,0.1428571428571429,0.0,0.16666666666666663,0.15250965250965254,0.13533333333333342,0.16054746904192918,0.12863070539419097,0.13899138991389914,0.13306451612903225,0.04878048780487809,0.0,0.0,0.25,0.33333333333333337,0.07804878048780495,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.06666666666666665,0.368421052631579,0.10451977401129942,0.10983146067415728,0.08575498575498575,0.0782722133642556,0.08231420507996234,0.10436295115234084,0.05662296892712826,0.08114003199069364,0.06427366160454051,0.05507246376811592,0.09039226833428082,0.11764705882352944,0.10684002261164505,0.03483635342042424,0.05919220055710306,0.07263888888888892,0.10277777777777786,0.09309859154929578,0.05538595726122986,0.03159087689474438,0.028225210580759552,0.06739130434782614,0.07859388396684763,0.10760118460019741,0.0,0.0,0.008779382611158404,0.0,0.0,0.0,0.0,0.0,0.0,0.005571806658309031,0.03269639065817409,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434778,0.07582938388625604,0.14634146341463417,0.04066666666666663,0.0,0.03837837837837843,0.3421052631578947,0.02564102564102566,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.16279069767441856,0.02941176470588236,0.14847161572052392,0.1875,0.11131578947368415,0.0,0.463944076526858,0.6896551724137931,0.3080699601104634,0.0,0.036413920258123955,0.06666666666666665,0.16666666666666663,0.0,0.0,0.0,0.0,0.024390243902439046,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.0,0.0,0.5151515151515151,0.7027027027027026,0.0,0.0,0.15197956577266913,0.13580246913580252,0.1095890410958904,0.08510638297872342,0.017241379310344862,0.0,0.0,0.021357615894039617,0.25435897435897437,0.06015037593984962,0.031620553359683834,0.0,0.0,0.09190476190476193,0.045643153526971014,0.016129032258064502,0.04468911917098439,0.014049790485580527,0.14755555555555555
0.00462962962962965,0.1428571428571429,0.0,0.19999999999999996,0.1848991848991849,0.1777777777777778,0.19617640669128833,0.12863070539419097,0.13899138991389914,0.13306451612903225,0.04878048780487809,0.0,0.0,0.25,0.3055555555555556,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.03266666666666673,0.3181578947368421,0.11031073446327677,0.10126404494382024,0.07692307692307698,0.06653138135961723,0.08450925054876135,0.0956660385563124,0.011714094701043232,0.05525665261014978,0.07685227795674177,0.05246376811594211,0.0932347924957363,0.11484593837535018,0.08988128886376479,0.01671583087512285,0.03899721448467963,0.05555555555555558,0.09722222222222221,0.09859154929577463,0.06963221398459085,0.05085706190678574,0.054233781587114005,0.08695652173913049,0.10260074306944855,0.16034409815258777,0.022017837235228543,0.004532577903682666,0.0,0.0,0.0,0.07637681159420295,0.09281690140845078,0.05056338028169016,0.03610057592358473,0.0,0.026326963906581735,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0,0.0,0.047774411559077024,0.0034146341463414664,0.056739130434782625,0.025592417061611528,0.039024390243902474,0.0775555555555556,0.0357777777777778,0.25783783783783787,0.3421052631578947,0.035128205128205026,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.06348837209302316,0.0,0.07947598253275112,0.1216666666666667,0.07894736842105265,0.0,0.253495217071376,0.6896551724137931,0.0,0.0,0.13367135284627785,0.06666666666666665,0.19690476190476203,0.0,0.0,0.0,0.0,0.024390243902439046,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.0,0.0,0.5151515151515151,0.7027027027027026,0.0,0.0,0.009195402298850519,0.13580246913580252,0.1095890410958904,0.08510638297872342,0.017241379310344862,0.0,0.0,0.0,0.11897435897435904,0.06015037593984962,0.031620553359683834,0.0,0.0,0.1428571428571429,0.045643153526971014,0.016129032258064502,0.04468911917098439,0.014049790485580527,0.1777777777777778
0.00462962962962965,0.09081632653061233,0.0,0.19999999999999996,0.1848991848991849,0.1777777777777778,0.19617640669128833,0.07572614107883824,0.08671586715867163,0.08850806451612903,0.04878048780487809,0.0,0.0,0.25,0.16666666666666663,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.0,0.0,0.07810734463276836,0.08398876404494382,0.06866096866096871,0.05783446876358889,0.07180934462213862,0.09262211914770246,0.03831061244658873,0.02573796713683285,0.08574934805951828,0.08695652173913049,0.0932347924957363,0.10644257703081239,0.08719615602035047,0.019665683382497412,0.06448467966573812,0.05555555555555558,0.12263888888888885,0.11859154929577465,0.09623491786596894,0.05085706190678574,0.05718930101965425,0.012898550724637636,0.09116890540154332,0.1332675222112536,0.1081382385730213,0.050991501416430496,0.03256867742849068,0.037746478873239564,0.029545454545454763,0.13043478260869568,0.15492957746478875,0.14084507042253525,0.14313808119117855,0.13358406463295724,0.13375796178343957,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0,0.0,0.09112095082731286,0.04878048780487809,0.021739130434782594,0.17061611374407593,0.0,0.022222222222222254,0.0,0.24702702702702706,0.29657894736842105,0.15384615384615385,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30622009569377984,0.11699779249448128,0.6375862068965517,0.0,0.0,0.1242221710071445,0.0888888888888889,0.08142857142857152,0.0,0.0,0.0,0.0,0.024390243902439046,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.5515,0.0,0.30787878787878786,0.6478378378378379,0.0,0.0,0.0,0.08333333333333337,0.1095890410958904,0.0685106382978723,0.2068965517241379,0.0,0.0,0.06920529801324493,0.0,0.027819548872180522,0.03952569169960474,0.0,0.0,0.1428571428571429,0.045643153526971014,0.14516129032258063,0.19041450777202074,0.014049790485580527,0.1777777777777778
0.18981481481481488,0.0,0.0,0.19999999999999996,0.20634920634920628,0.0,0.19617640669128833,0.0,0.0,0.012096774193548376,0.06439024390243908,0.0,0.0,0.25,0.16666666666666663,0.07317073170731703,0.3472939896654882,0.11111111111111116,0.0357142857142857,0.0,0.023333333333333317,0.0,0.0423728813559322,0.028230337078651746,0.06282051282051282,0.0636324104942746,0.05942301661963001,0.09842006087838806,0.05531494346423249,0.03446270175948796,0.07040957202024845,0.09884057971014493,0.062251279135872584,0.09089635854341749,0.0825325042396835,0.05056890012642212,0.039972144846796565,0.06305555555555564,0.09763888888888894,0.07859154929577461,0.1021950864951302,0.13783822071114893,0.02866853849564055,0.0,0.08545298656759082,0.10308842194330836,0.1081382385730213,0.02847025495750699,0.06825261965448892,0.08450704225352113,0.07670454545454553,0.13043478260869568,0.14084507042253525,0.11267605633802813,0.11504424778761058,0.13636996796211176,0.13658881811748058,0.0357142857142857,0.2564031947122005,0.05759162303664933,0.0,0.0,0.0,0.0,0.0,0.09112095082731286,0.04878048780487809,0.021739130434782594,0.2417061611374408,0.17487804878048785,0.16888888888888887,0.15422222222222215,0.0737837837837837,0.02631578947368418,0.09333333333333338,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16342105263157902,0.30622009569377984,0.14679911699779247,0.2544827586206896,0.05492482356551098,0.05785714285714283,0.15256971652454476,0.16133333333333333,0.24452380952380948,0.013518080432578516,0.0,0.0,0.0,0.024390243902439046,0.02727446118634369,0.0,0.0,0.0,0.029963354171157586,0.575,0.0,0.0,0.0,0.020807833537331732,0.0,0.0,0.0,0.1095890410958904,0.04255319148936165,0.2068965517241379,0.0,0.0,0.13907284768211914,0.0,0.0,0.0513833992094862,0.0,0.0,0.0,0.12863070539419097,0.14516129032258063,0.19041450777202074,0.16194232191274338,0.19999999999999996
0.18981481481481488,0.04306122448979588,0.0,0.19999999999999996,0.20634920634920628,0.0,0.19617640669128833,0.03298755186722002,0.04448544485444861,0.054637096774193594,0.024390243902439046,0.027027027027026973,0.0,0.25,0.27527777777777773,0.07317073170731703,0.10252923579004636,0.07259259259259265,0.0714285714285714,0.0,0.10799999999999998,0.25921052631578956,0.031073446327683607,0.0393258426966292,0.07735042735042741,0.003188867951877117,0.031044214487300104,0.04652848238875196,0.08191146120977799,0.09320924821870002,0.02147568645497777,0.03840579710144931,0.0451961341671403,0.05336134453781516,0.03363482193329581,0.05042843095940441,0.0,0.022500000000000075,0.025555555555555554,0.005774647887323847,0.05800261665939832,0.0678566369174105,0.0456627752327472,0.04956521739130437,0.060160045727350786,0.09744746862219711,0.09253065774804903,0.02875354107648731,0.06542056074766356,0.08450704225352113,0.07670454545454553,0.13043478260869568,0.14084507042253525,0.10140845070422544,0.11223486444725372,0.13358406463295724,0.13658881811748058,0.0714285714285714,0.2839438171302672,0.05759162303664933,0.025341130604288442,0.0,0.0,0.0,0.0,0.06991377301328361,0.02658536585365867,0.021739130434782594,0.24668246445497632,0.2195121951219512,0.24444444444444446,0.2666666666666667,0.19486486486486487,0.22552631578947369,0.1282051282051282,0.0,0.0,0.21052631578947367,0.23819197562214323,0.18918918918918914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333333333337,0.4581578947368421,0.30622009569377984,0.14679911699779247,0.31034482758620685,0.1101564897207733,0.0,0.17031574095413693,0.1777777777777778,0.2059523809523809,0.0,0.033333333333333326,0.0625,0.0,0.07073170731707312,0.06732786572572957,0.0,0.0,0.0,0.008406984263850004,0.575,0.0,0.020606060606060628,0.0,0.020807833537331732,0.0,0.09169859514687095,0.03518518518518521,0.1095890410958904,0.044680851063829796,0.17258620689655169,0.0,0.0,0.13576158940397332,0.0,0.0,0.07114624505928857,0.0,0.0,0.0,0.12053941908713695,0.14516129032258063,0.16256476683937826,0.14813901897954151,0.19999999999999996
